sales_price,rating,delivery_type,amazon_prime__y_or_n,best_seller_tag__y_or_n,product_details__k_v_pairs/Customer_Reviews,discount_percentage
6199,4.4,fulfilled_by_merchant,N,N,,
,3.4,fulfilled_by_merchant,N,N,Be the first to review this item,
259,4.3,fulfilled_by_merchant,N,N,Be the first to review this item,68%
339,4.5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
156,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
247,4,fulfilled_by_merchant,N,N,Be the first to review this item,55%
749,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 3 customer reviews,
418,1,fulfilled_by_amazon,N,N,Be the first to review this item,83%
664,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
720,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 3 customer reviews,19%
1685,5,fulfilled_by_merchant,Y,N,Be the first to review this item,35%
809,3.2,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 8 customer reviews,
550,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 3 customer reviews,
1499,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,50%
2872,5,fulfilled_by_merchant,N,N,Be the first to review this item,20%
748,3.9,fulfilled_by_merchant,N,N,4.0 out of 5 stars 18 customer reviews,
297,4.2,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
398,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 4 customer reviews,
595,4.7,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
520,4.2,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 8 customer reviews,
299,4.4,fulfilled_by_merchant,N,N,4.5 out of 5 stars 6 customer reviews,
524,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 3 customer reviews,50%
1099,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,54%
549,3.9,fulfilled_by_merchant,N,N,3.7 out of 5 stars 3 customer reviews,
8403,4.3,fulfilled_by_merchant,N,N,Be the first to review this item,
725,3.1,fulfilled_by_merchant,Y,N,3.1 out of 5 stars 5 customer reviews,74%
,5,fulfilled_by_merchant,N,N,,
1249,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
905,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 6 customer reviews,
349,3.8,fulfilled_by_merchant,N,N,3.9 out of 5 stars 399 customer reviews,
569,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,70%
499,1,fulfilled_by_merchant,Y,N,1.0 out of 5 stars 1 customer review,
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
,4,fulfilled_by_merchant,N,N,Be the first to review this item,
549,3.6,fulfilled_by_merchant,N,N,3.7 out of 5 stars 23 customer reviews,44%
2100,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 2 customer reviews,13%
400,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
999,4.4,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 336 customer reviews,71%
449,3.7,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 10 customer reviews,
300,3.5,fulfilled_by_merchant,N,N,4.5 out of 5 stars 4 customer reviews,
429,2.9,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,78%
450,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,73%
999,2.9,fulfilled_by_merchant,Y,N,2.9 out of 5 stars 4 customer reviews,55%
1209,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 1 customer review,80%
2585,2.9,fulfilled_by_merchant,N,N,,
749,5,fulfilled_by_merchant,Y,N,Be the first to review this item,50%
1658,3.2,fulfilled_by_merchant,N,N,4.4 out of 5 stars 3 customer reviews,
2739,5,fulfilled_by_merchant,N,N,,
399,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,
299,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
359,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,40%
699,4.2,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 8 customer reviews,
1499,3.1,fulfilled_by_merchant,N,N,3.1 out of 5 stars 2 customer reviews,
520,4.3,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 3 customer reviews,
3321,4.8,fulfilled_by_merchant,N,N,,
719,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 2 customer reviews,77%
650,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 1 customer review,
439,2,fulfilled_by_merchant,N,N,Be the first to review this item,20%
2699,4.2,fulfilled_by_amazon,Y,N,4.2 out of 5 stars 27 customer reviews,72%
939,4,fulfilled_by_merchant,Y,N,Be the first to review this item,67%
599,4.1,fulfilled_by_merchant,N,N,4.1 out of 5 stars 2 customer reviews,
299,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 4 customer reviews,75%
179,3.1,fulfilled_by_merchant,N,N,3.5 out of 5 stars 6 customer reviews,55%
349,4.1,fulfilled_by_merchant,N,N,4.1 out of 5 stars 4 customer reviews,
249,3.8,fulfilled_by_merchant,N,N,4.1 out of 5 stars 5 customer reviews,50%
399,4.1,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 9 customer reviews,69%
749,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 2 customer reviews,
236,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
399,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,33%
745,3,fulfilled_by_amazon,Y,N,3.0 out of 5 stars 1 customer review,50%
524,3.1,fulfilled_by_merchant,Y,N,3.1 out of 5 stars 14 customer reviews,
367,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
999,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
600,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
768,4.1,fulfilled_by_merchant,N,N,4.6 out of 5 stars 2 customer reviews,
,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,
499,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,50%
499,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 10 customer reviews,
2160,5,fulfilled_by_merchant,N,N,Be the first to review this item,78%
581,3.4,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 6 customer reviews,
,4.3,fulfilled_by_merchant,N,N,Be the first to review this item,
1494,3.6,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 2 customer reviews,
1200,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,64%
399,2.1,fulfilled_by_merchant,N,N,Be the first to review this item,50%
999,4.2,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,56%
499,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,67%
395,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
,3,fulfilled_by_merchant,N,N,,
999,3.9,fulfilled_by_merchant,Y,N,4.4 out of 5 stars 5 customer reviews,
305,3.5,fulfilled_by_merchant,N,N,3.5 out of 5 stars 3 customer reviews,53%
1999,4.3,fulfilled_by_merchant,Y,N,4.7 out of 5 stars 5 customer reviews,67%
717.15,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,28%
869,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,
449,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
897,4.7,fulfilled_by_merchant,Y,N,4.7 out of 5 stars 3 customer reviews,
,4,fulfilled_by_merchant,N,N,Be the first to review this item,
9443,4.4,fulfilled_by_merchant,N,N,,
549,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,45%
619,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
,3,fulfilled_by_merchant,N,N,Be the first to review this item,
888,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,60%
650,2,fulfilled_by_merchant,Y,N,Be the first to review this item,72%
316,3.5,fulfilled_by_merchant,N,N,3.4 out of 5 stars 32 customer reviews,
749,3.8,fulfilled_by_merchant,N,N,3.8 out of 5 stars 9 customer reviews,
324,4,fulfilled_by_merchant,N,N,Be the first to review this item,16%
249,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,75%
799,2.5,fulfilled_by_merchant,N,N,4.3 out of 5 stars 2 customer reviews,
225,2.9,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 9 customer reviews,
599,4.2,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 13 customer reviews,
319,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,68%
309,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,50%
1119,3.1,fulfilled_by_merchant,N,N,3.4 out of 5 stars 9 customer reviews,
299,3.5,fulfilled_by_amazon,N,N,3.6 out of 5 stars 9 customer reviews,50%
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
307,4.5,fulfilled_by_amazon,N,N,4.4 out of 5 stars 6 customer reviews,88%
1249,3.6,fulfilled_by_amazon,Y,N,3.5 out of 5 stars 122 customer reviews,50%
524,4.8,fulfilled_by_merchant,Y,N,4.7 out of 5 stars 5 customer reviews,34%
225,3.9,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
499,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
866,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
575,4.2,fulfilled_by_merchant,Y,N,4.7 out of 5 stars 5 customer reviews,
218,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
418,3.7,fulfilled_by_amazon,N,N,3.8 out of 5 stars 21 customer reviews,83%
2999,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,40%
399,5,fulfilled_by_merchant,Y,N,Be the first to review this item,69%
200,4.6,fulfilled_by_merchant,N,N,4.6 out of 5 stars 4 customer reviews,20%
697,4.2,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 9 customer reviews,
,4.7,fulfilled_by_merchant,N,N,5.0 out of 5 stars 6 customer reviews,
319,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
879,4.1,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 5 customer reviews,
424,4,fulfilled_by_amazon,N,N,Be the first to review this item,35%
3779,4.8,fulfilled_by_merchant,N,N,Be the first to review this item,20%
306,3.6,fulfilled_by_merchant,Y,N,,
200,3.4,fulfilled_by_merchant,N,N,3.4 out of 5 stars 4 customer reviews,
,4.7,fulfilled_by_merchant,N,N,Be the first to review this item,
479,3.2,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 44 customer reviews,
2750,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 2 customer reviews,45%
299,5,fulfilled_by_merchant,Y,N,Be the first to review this item,70%
375,2,fulfilled_by_amazon,N,N,Be the first to review this item,71%
3609,4.3,fulfilled_by_merchant,N,N,Be the first to review this item,20%
349,4.1,fulfilled_by_merchant,N,N,4.1 out of 5 stars 5 customer reviews,61%
841,3.4,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 2 customer reviews,
349,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,22%
342,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,76%
799,5,fulfilled_by_merchant,Y,N,Be the first to review this item,50%
734,1,fulfilled_by_merchant,Y,N,Be the first to review this item,
549,5,fulfilled_by_merchant,N,N,Be the first to review this item,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
575,2.9,fulfilled_by_merchant,Y,N,2.9 out of 5 stars 2 customer reviews,
367,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
265,3.9,fulfilled_by_merchant,N,N,3.9 out of 5 stars 3 customer reviews,
665,4,fulfilled_by_amazon,Y,N,3.9 out of 5 stars 16 customer reviews,76%
1014,3.7,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 5 customer reviews,71%
699,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
637,4.2,fulfilled_by_merchant,N,N,4.2 out of 5 stars 4 customer reviews,62%
1559,4,fulfilled_by_merchant,N,N,,40%
759,4.5,fulfilled_by_amazon,Y,N,4.5 out of 5 stars 2 customer reviews,67%
269,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 93 customer reviews,
199,4.2,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,67%
5299,3.2,fulfilled_by_merchant,N,N,3.0 out of 5 stars 6 customer reviews,47%
628,3.2,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 5 customer reviews,
928,3.9,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 2 customer reviews,38%
2924,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,55%
,5,fulfilled_by_merchant,N,N,Be the first to review this item,
1299,3.5,fulfilled_by_amazon,Y,N,3.5 out of 5 stars 14 customer reviews,84%
584,4.3,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 4 customer reviews,55%
271,3.9,fulfilled_by_merchant,N,N,3.8 out of 5 stars 3 customer reviews,
2335,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,29%
,4.2,fulfilled_by_merchant,N,N,Be the first to review this item,
649,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,59%
445,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,51%
,4,fulfilled_by_merchant,N,N,Be the first to review this item,
949,4.7,fulfilled_by_merchant,N,N,4.7 out of 5 stars 4 customer reviews,
299,3.9,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,
364,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 2 customer reviews,59%
839,3.7,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 3 customer reviews,60%
361,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
4631,3.7,fulfilled_by_merchant,N,N,,
288,3.9,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 9 customer reviews,
1190,4.4,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 23 customer reviews,
2530,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,41%
897,3.5,fulfilled_by_amazon,Y,N,3.2 out of 5 stars 5 customer reviews,55%
842,4,fulfilled_by_merchant,Y,N,Be the first to review this item,
679,4.3,fulfilled_by_merchant,Y,N,4.7 out of 5 stars 4 customer reviews,
885,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
489,4.5,fulfilled_by_merchant,N,N,4.6 out of 5 stars 9 customer reviews,65%
537,3.2,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 4 customer reviews,
299,3.2,fulfilled_by_merchant,N,N,3.2 out of 5 stars 50 customer reviews,
679,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 1 customer review,60%
599,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,40%
544,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,63%
799,3.5,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 9 customer reviews,68%
759,3.3,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 6 customer reviews,
449,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,55%
399,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,50%
1105,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,51%
795,4.6,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 2 customer reviews,
899,4,fulfilled_by_merchant,Y,N,Be the first to review this item,55%
531,3.9,fulfilled_by_merchant,N,N,3.2 out of 5 stars 3 customer reviews,
999,4.3,fulfilled_by_merchant,N,N,4.5 out of 5 stars 3 customer reviews,
399,3.7,fulfilled_by_merchant,N,N,3.2 out of 5 stars 4 customer reviews,
498,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,
699,4,fulfilled_by_merchant,N,N,4.7 out of 5 stars 12 customer reviews,65%
236,4,fulfilled_by_amazon,N,N,4.0 out of 5 stars 1 customer review,76%
692,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,
329,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,70%
699,3.3,fulfilled_by_amazon,Y,N,,36%
425,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,
748,4.6,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
647,3.7,fulfilled_by_amazon,Y,N,3.0 out of 5 stars 8 customer reviews,62%
,5,fulfilled_by_merchant,N,N,Be the first to review this item,
220,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,56%
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
1132,3.5,fulfilled_by_merchant,Y,N,Be the first to review this item,
539,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
274,3.9,fulfilled_by_merchant,N,N,3.8 out of 5 stars 3 customer reviews,50%
499,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,
649,3.4,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 4 customer reviews,
399,3.6,fulfilled_by_amazon,N,N,3.9 out of 5 stars 56 customer reviews,80%
539,2,fulfilled_by_merchant,Y,N,Be the first to review this item,
,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,
499,3.3,fulfilled_by_merchant,N,N,3.1 out of 5 stars 30 customer reviews,
1589,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,20%
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
329,3.7,fulfilled_by_merchant,N,N,3.9 out of 5 stars 20 customer reviews,
816,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
463,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,42%
649,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,35%
549,3.5,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 5 customer reviews,72%
1099,3.9,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 15 customer reviews,63%
650,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,57%
374,3.6,fulfilled_by_merchant,N,N,3.6 out of 5 stars 8 customer reviews,70%
699,3,fulfilled_by_merchant,Y,N,Be the first to review this item,
799,4,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 8 customer reviews,60%
1005,1,fulfilled_by_merchant,Y,N,Be the first to review this item,28%
,4.1,fulfilled_by_merchant,N,N,Be the first to review this item,
899,3.4,fulfilled_by_merchant,Y,N,3.1 out of 5 stars 9 customer reviews,55%
646,4,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 10 customer reviews,
1148,4,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 3 customer reviews,
522,1.5,fulfilled_by_amazon,Y,N,Be the first to review this item,65%
999,3,fulfilled_by_merchant,Y,N,2.5 out of 5 stars 2 customer reviews,85%
694,3.9,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 13 customer reviews,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
1696,3.2,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 3 customer reviews,
419,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
449,4.1,fulfilled_by_amazon,Y,N,4.1 out of 5 stars 29 customer reviews,63%
379.05,3.4,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 4 customer reviews,62%
1299,1,fulfilled_by_merchant,N,N,Be the first to review this item,
249,1,fulfilled_by_merchant,N,N,Be the first to review this item,75%
199,5,fulfilled_by_amazon,N,N,5.0 out of 5 stars 6 customer reviews,50%
779,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 3 customer reviews,40%
749,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 4 customer reviews,50%
1290,4.5,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 15 customer reviews,
859,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,
2999,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
999,4.3,fulfilled_by_merchant,N,N,Be the first to review this item,
999,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,66%
,3.3,fulfilled_by_merchant,N,N,Be the first to review this item,
759,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 4 customer reviews,60%
750,4,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 3 customer reviews,50%
284,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,
1350,3.8,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 5 customer reviews,9%
599,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 51 customer reviews,60%
219,3.3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 5 customer reviews,
584,3.8,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 5 customer reviews,55%
239,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,
999,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
1499,3.4,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 6 customer reviews,
,4.1,fulfilled_by_merchant,N,N,Be the first to review this item,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
410,2.5,fulfilled_by_merchant,N,N,3.1 out of 5 stars 10 customer reviews,
399,2.5,fulfilled_by_merchant,N,N,Be the first to review this item,
569,3.4,fulfilled_by_amazon,Y,N,3.1 out of 5 stars 3 customer reviews,62%
215,3.6,fulfilled_by_merchant,N,N,3.6 out of 5 stars 12 customer reviews,16%
3999,4.6,fulfilled_by_merchant,N,N,4.6 out of 5 stars 2 customer reviews,60%
1149,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 2 customer reviews,50%
,4.1,fulfilled_by_merchant,N,N,,
399,4,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 6 customer reviews,
2749,3.4,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 3 customer reviews,45%
293,4.6,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 3 customer reviews,
537,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,82%
730,3.7,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 2 customer reviews,
369,1,fulfilled_by_merchant,N,N,Be the first to review this item,26%
,3.5,fulfilled_by_merchant,N,N,Be the first to review this item,
999,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,50%
6315,5,fulfilled_by_merchant,N,N,,
699,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,53%
363,3.5,fulfilled_by_amazon,N,N,Be the first to review this item,64%
575,4,fulfilled_by_amazon,Y,N,3.0 out of 5 stars 1 customer review,52%
519,3.8,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 11 customer reviews,
299,4.6,fulfilled_by_amazon,N,N,4.7 out of 5 stars 10 customer reviews,75%
299,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,72%
1049,3.8,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,56%
501,3.8,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 5 customer reviews,46%
664,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 3 customer reviews,67%
574,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,
333,3.6,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 9 customer reviews,
3453,4.1,fulfilled_by_merchant,N,N,,
899,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
309,5,fulfilled_by_merchant,N,N,Be the first to review this item,
950,3.9,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 28 customer reviews,
429,3.6,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 15 customer reviews,
379,2.8,fulfilled_by_merchant,N,N,3.3 out of 5 stars 3 customer reviews,52%
584,3.7,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 25 customer reviews,
399,2,fulfilled_by_merchant,Y,N,2.0 out of 5 stars 1 customer review,43%
398,4,fulfilled_by_merchant,N,N,Be the first to review this item,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
599,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
899,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 2 customer reviews,10%
449,5,fulfilled_by_amazon,N,N,Be the first to review this item,82%
6519,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
334,3.4,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 17 customer reviews,58%
199,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
710,3,fulfilled_by_merchant,Y,N,Be the first to review this item,
1030,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,48%
398,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,49%
2299,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,
599,4.4,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 11 customer reviews,70%
225,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
1158,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,32%
399,3.8,fulfilled_by_merchant,N,N,3.7 out of 5 stars 8 customer reviews,60%
280,4.3,fulfilled_by_merchant,N,N,4.2 out of 5 stars 131 customer reviews,
328,2.7,fulfilled_by_merchant,Y,N,2.7 out of 5 stars 2 customer reviews,
629,3,fulfilled_by_amazon,Y,N,3.0 out of 5 stars 2 customer reviews,66%
,4.2,fulfilled_by_merchant,N,N,Be the first to review this item,
822,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
580,4.4,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 97 customer reviews,
999,3.6,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 22 customer reviews,75%
699,4.1,fulfilled_by_merchant,N,N,4.2 out of 5 stars 114 customer reviews,
3609,4.7,fulfilled_by_merchant,N,N,,
407,5,fulfilled_by_merchant,N,N,Be the first to review this item,10%
152,4.4,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,10%
170,4.6,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
314,4.6,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,
1130,5,fulfilled_by_merchant,Y,N,Be the first to review this item,44%
4623,4.2,fulfilled_by_merchant,N,N,Be the first to review this item,15%
549,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
,5,fulfilled_by_merchant,N,N,Be the first to review this item,
323,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
,3.1,fulfilled_by_merchant,N,N,Be the first to review this item,
800,4.6,fulfilled_by_merchant,N,N,4.6 out of 5 stars 4 customer reviews,47%
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
1168,4.5,fulfilled_by_amazon,Y,N,Be the first to review this item,31%
399,3,fulfilled_by_merchant,N,N,Be the first to review this item,
159,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,20%
356,4.1,fulfilled_by_amazon,N,N,4.5 out of 5 stars 2 customer reviews,41%
2669,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,20%
